"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-09-08 11:36:24",1757331384443,"cti-me.vercel.app/","GET","",-1,"ghlnk-1757331384388-30c43718f33d","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","error","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"ERROR:api.index:Exception on / [GET]","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHST3AANTZ8JJ86ESS9CXM","",-1
"2025-09-08 11:36:24",1757331384443,"cti-me.vercel.app/","GET","",-1,"ghlnk-1757331384388-30c43718f33d","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"NameError: name 'e' is not defined","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHST3AANTZ8JJ86ESS9CXM","",-1
"2025-09-08 11:36:24",1757331384443,"cti-me.vercel.app/","GET","",-1,"ghlnk-1757331384388-30c43718f33d","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"File ""/var/task/api/index.py"", line 147, in error
    ""message"": str(e),
                   ^","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHST3AANTZ8JJ86ESS9CXM","",-1
"2025-09-08 11:36:24",1757331384443,"cti-me.vercel.app/","GET","",-1,"ghlnk-1757331384388-30c43718f33d","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 865, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHST3AANTZ8JJ86ESS9CXM","",-1
"2025-09-08 11:36:24",1757331384443,"cti-me.vercel.app/","GET","",-1,"ghlnk-1757331384388-30c43718f33d","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 880, in full_dispatch_request
    rv = self.dispatch_request()
         ^^^^^^^^^^^^^^^^^^^^^^^","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHST3AANTZ8JJ86ESS9CXM","",-1
"2025-09-08 11:36:24",1757331384443,"cti-me.vercel.app/","GET","",-1,"ghlnk-1757331384388-30c43718f33d","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 882, in full_dispatch_request
    rv = self.handle_user_exception(e)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHST3AANTZ8JJ86ESS9CXM","",-1
"2025-09-08 11:36:24",1757331384443,"cti-me.vercel.app/","GET","",-1,"ghlnk-1757331384388-30c43718f33d","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 1473, in wsgi_app
    response = self.full_dispatch_request()
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHST3AANTZ8JJ86ESS9CXM","",-1
"2025-09-08 11:36:24",1757331384443,"cti-me.vercel.app/","GET","",-1,"ghlnk-1757331384388-30c43718f33d","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"Traceback (most recent call last):","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHST3AANTZ8JJ86ESS9CXM","",-1
"2025-09-08 11:36:24",1757331384426,"cti-me.vercel.app/","GET","",500,"ghlnk-1757331384388-30c43718f33d","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","error","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",5,"iad1",82,2048,"","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHST3AANTZ8JJ86ESS9CXM","uPTJXc9rYWoH",1
"2025-09-08 11:36:20",1757331380498,"cti-me.vercel.app/robots.txt","GET","",-1,"96hvn-1757331380417-fa0fd4030774","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.0; +https://openai.com/searchbot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"127.0.0.1 - - [08/Sep/2025 11:36:20] ""GET /robots.txt HTTP/1.1"" 404 -","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHSP84K4NAKMX2J15GFMYW","",-1
"2025-09-08 11:36:20",1757331380484,"cti-me.vercel.app/robots.txt","GET","",404,"96hvn-1757331380417-fa0fd4030774","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.0; +https://openai.com/searchbot","warning","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",4,"iad1",82,2048,"","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHSP84K4NAKMX2J15GFMYW","uPTJXc9rYWoH",1
"2025-09-08 11:36:20",1757331380268,"cti-me.vercel.app/robots.txt","GET","",-1,"xtrcp-1757331380103-0cc9ff19b4bf","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.0; +https://openai.com/searchbot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"127.0.0.1 - - [08/Sep/2025 11:36:20] ""GET /robots.txt HTTP/1.1"" 404 -","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHSP0VWNGYA1FEXAWC3E9B","",-1
"2025-09-08 11:36:20",1757331380251,"cti-me.vercel.app/robots.txt","GET","",404,"xtrcp-1757331380103-0cc9ff19b4bf","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.0; +https://openai.com/searchbot","warning","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",5,"iad1",82,2048,"","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHSP0VWNGYA1FEXAWC3E9B","uPTJXc9rYWoH",1
"2025-09-08 11:35:52",1757331352220,"cti-me.vercel.app/","GET","",-1,"95pxn-1757331352178-36ac2a629b0c","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"127.0.0.1 - - [08/Sep/2025 11:35:52] ""GET / HTTP/1.1"" 500 -","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTMCVNXEH7BCY8CVM1T0","",-1
"2025-09-08 11:35:52",1757331352220,"cti-me.vercel.app/","GET","",-1,"95pxn-1757331352178-36ac2a629b0c","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","error","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"ERROR:api.index:Exception on / [GET]","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTMCVNXEH7BCY8CVM1T0","",-1
"2025-09-08 11:35:52",1757331352220,"cti-me.vercel.app/","GET","",-1,"95pxn-1757331352178-36ac2a629b0c","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"NameError: name 'e' is not defined","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTMCVNXEH7BCY8CVM1T0","",-1
"2025-09-08 11:35:52",1757331352220,"cti-me.vercel.app/","GET","",-1,"95pxn-1757331352178-36ac2a629b0c","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"File ""/var/task/api/index.py"", line 147, in error
    ""message"": str(e),
                   ^","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTMCVNXEH7BCY8CVM1T0","",-1
"2025-09-08 11:35:52",1757331352220,"cti-me.vercel.app/","GET","",-1,"95pxn-1757331352178-36ac2a629b0c","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 865, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTMCVNXEH7BCY8CVM1T0","",-1
"2025-09-08 11:35:52",1757331352220,"cti-me.vercel.app/","GET","",-1,"95pxn-1757331352178-36ac2a629b0c","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 880, in full_dispatch_request
    rv = self.dispatch_request()
         ^^^^^^^^^^^^^^^^^^^^^^^","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTMCVNXEH7BCY8CVM1T0","",-1
"2025-09-08 11:35:52",1757331352220,"cti-me.vercel.app/","GET","",-1,"95pxn-1757331352178-36ac2a629b0c","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 882, in full_dispatch_request
    rv = self.handle_user_exception(e)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTMCVNXEH7BCY8CVM1T0","",-1
"2025-09-08 11:35:52",1757331352220,"cti-me.vercel.app/","GET","",-1,"95pxn-1757331352178-36ac2a629b0c","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 1473, in wsgi_app
    response = self.full_dispatch_request()
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTMCVNXEH7BCY8CVM1T0","",-1
"2025-09-08 11:35:52",1757331352219,"cti-me.vercel.app/","GET","",-1,"95pxn-1757331352178-36ac2a629b0c","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"Traceback (most recent call last):","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTMCVNXEH7BCY8CVM1T0","",-1
"2025-09-08 11:35:52",1757331352204,"cti-me.vercel.app/","GET","",500,"95pxn-1757331352178-36ac2a629b0c","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","error","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",6,"iad1",82,2048,"","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTMCVNXEH7BCY8CVM1T0","uPTJXc9rYWoH",1
"2025-09-08 11:35:52",1757331352079,"cti-me.vercel.app/","GET","",-1,"4dd75-1757331352022-7b6048643699","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"127.0.0.1 - - [08/Sep/2025 11:35:52] ""GET / HTTP/1.1"" 500 -","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTFQBJP3JZJ6BCJHJN52","",-1
"2025-09-08 11:35:52",1757331352078,"cti-me.vercel.app/","GET","",-1,"4dd75-1757331352022-7b6048643699","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"NameError: name 'e' is not defined","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTFQBJP3JZJ6BCJHJN52","",-1
"2025-09-08 11:35:52",1757331352078,"cti-me.vercel.app/","GET","",-1,"4dd75-1757331352022-7b6048643699","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"File ""/var/task/api/index.py"", line 147, in error
    ""message"": str(e),
                   ^","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTFQBJP3JZJ6BCJHJN52","",-1
"2025-09-08 11:35:52",1757331352078,"cti-me.vercel.app/","GET","",-1,"4dd75-1757331352022-7b6048643699","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 865, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTFQBJP3JZJ6BCJHJN52","",-1
"2025-09-08 11:35:52",1757331352078,"cti-me.vercel.app/","GET","",-1,"4dd75-1757331352022-7b6048643699","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","error","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"ERROR:api.index:Exception on / [GET]","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTFQBJP3JZJ6BCJHJN52","",-1
"2025-09-08 11:35:52",1757331352078,"cti-me.vercel.app/","GET","",-1,"4dd75-1757331352022-7b6048643699","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 880, in full_dispatch_request
    rv = self.dispatch_request()
         ^^^^^^^^^^^^^^^^^^^^^^^","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTFQBJP3JZJ6BCJHJN52","",-1
"2025-09-08 11:35:52",1757331352078,"cti-me.vercel.app/","GET","",-1,"4dd75-1757331352022-7b6048643699","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 882, in full_dispatch_request
    rv = self.handle_user_exception(e)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTFQBJP3JZJ6BCJHJN52","",-1
"2025-09-08 11:35:52",1757331352078,"cti-me.vercel.app/","GET","",-1,"4dd75-1757331352022-7b6048643699","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 1473, in wsgi_app
    response = self.full_dispatch_request()
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTFQBJP3JZJ6BCJHJN52","",-1
"2025-09-08 11:35:52",1757331352078,"cti-me.vercel.app/","GET","",-1,"4dd75-1757331352022-7b6048643699","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"Traceback (most recent call last):","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTFQBJP3JZJ6BCJHJN52","",-1
"2025-09-08 11:35:52",1757331352055,"cti-me.vercel.app/","GET","",500,"4dd75-1757331352022-7b6048643699","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","error","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",5,"iad1",82,2048,"","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTFQBJP3JZJ6BCJHJN52","uPTJXc9rYWoH",1
"2025-09-08 11:35:51",1757331351905,"cti-me.vercel.app/","GET","",-1,"q9c9z-1757331351857-76bed025122b","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"127.0.0.1 - - [08/Sep/2025 11:35:51] ""GET / HTTP/1.1"" 500 -","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTAHVSH073TV8PFK9GR9","",-1
"2025-09-08 11:35:51",1757331351904,"cti-me.vercel.app/","GET","",-1,"q9c9z-1757331351857-76bed025122b","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","error","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"ERROR:api.index:Exception on / [GET]","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTAHVSH073TV8PFK9GR9","",-1
"2025-09-08 11:35:51",1757331351904,"cti-me.vercel.app/","GET","",-1,"q9c9z-1757331351857-76bed025122b","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"NameError: name 'e' is not defined","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTAHVSH073TV8PFK9GR9","",-1
"2025-09-08 11:35:51",1757331351904,"cti-me.vercel.app/","GET","",-1,"q9c9z-1757331351857-76bed025122b","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"File ""/var/task/api/index.py"", line 147, in error
    ""message"": str(e),
                   ^","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTAHVSH073TV8PFK9GR9","",-1
"2025-09-08 11:35:51",1757331351904,"cti-me.vercel.app/","GET","",-1,"q9c9z-1757331351857-76bed025122b","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 865, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTAHVSH073TV8PFK9GR9","",-1
"2025-09-08 11:35:51",1757331351904,"cti-me.vercel.app/","GET","",-1,"q9c9z-1757331351857-76bed025122b","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 880, in full_dispatch_request
    rv = self.dispatch_request()
         ^^^^^^^^^^^^^^^^^^^^^^^","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTAHVSH073TV8PFK9GR9","",-1
"2025-09-08 11:35:51",1757331351904,"cti-me.vercel.app/","GET","",-1,"q9c9z-1757331351857-76bed025122b","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 882, in full_dispatch_request
    rv = self.handle_user_exception(e)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTAHVSH073TV8PFK9GR9","",-1
"2025-09-08 11:35:51",1757331351904,"cti-me.vercel.app/","GET","",-1,"q9c9z-1757331351857-76bed025122b","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"File ""/var/task/flask/app.py"", line 1473, in wsgi_app
    response = self.full_dispatch_request()
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTAHVSH073TV8PFK9GR9","",-1
"2025-09-08 11:35:51",1757331351904,"cti-me.vercel.app/","GET","",-1,"q9c9z-1757331351857-76bed025122b","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot","info","production","main","","lambda","/api/index.py","cti-me.vercel.app","cti-me.vercel.app","dpl_HQhXBexyNcJ7XqkPUqtUE8xjHmR5",-1,"iad1",-1,-1,"Traceback (most recent call last):","prj_1KjmB5cqnHGba1z55lptjEwv3VBd","","","01K4MHRTAHVSH073TV8PFK9GR9","",-1
